t,x,y,z,motion
73.0385,1.3496,0.877954,0.646114,retract
73.0485,1.3496,0.877954,0.646379,retract
73.0585,1.3496,0.877954,0.646644,retract
73.0685,1.3496,0.877954,0.64691,retract
73.0785,1.3496,0.877954,0.647177,retract
73.0885,1.3496,0.877954,0.647444,retract
73.0985,1.3496,0.877954,0.647712,retract
73.1085,1.3496,0.877954,0.64798,retract
73.1185,1.3496,0.877954,0.648249,retract
73.1285,1.3496,0.877954,0.648518,retract
73.1385,1.3496,0.877954,0.648788,retract
73.1485,1.3496,0.877954,0.649059,retract
73.1585,1.3496,0.877954,0.64933,retract
73.1685,1.3496,0.877954,0.649601,retract
73.1785,1.3496,0.877954,0.649873,retract
73.1885,1.3496,0.877954,0.650146,retract
73.1985,1.3496,0.877954,0.650419,retract
73.2085,1.3496,0.877954,0.650693,retract
73.2185,1.3496,0.877954,0.650967,retract
73.2285,1.3496,0.877954,0.651242,retract
73.2385,1.3496,0.877954,0.651517,retract
73.2485,1.3496,0.877954,0.651793,retract
73.2585,1.3496,0.877954,0.652069,retract
73.2685,1.3496,0.877954,0.652346,retract
73.2785,1.3496,0.877954,0.652623,retract
73.2885,1.3496,0.877954,0.652901,retract
73.2985,1.3496,0.877954,0.653179,retract
73.3085,1.3496,0.877954,0.653458,retract
73.3185,1.3496,0.877954,0.653737,retract
73.3285,1.3496,0.877954,0.654016,retract
73.3385,1.3496,0.877954,0.654296,retract
73.3485,1.3496,0.877954,0.654577,retract
73.3585,1.3496,0.877954,0.654858,retract
73.3685,1.3496,0.877954,0.655139,retract
73.3785,1.3496,0.877954,0.655421,retract
73.3885,1.3496,0.877954,0.655703,retract
73.3985,1.3496,0.877954,0.655986,retract
73.4085,1.3496,0.877954,0.656269,retract
73.4185,1.3496,0.877954,0.656552,retract
73.4285,1.3496,0.877954,0.656836,retract
73.4385,1.3496,0.877954,0.657121,retract
73.4485,1.3496,0.877954,0.657405,retract
73.4585,1.3496,0.877954,0.657691,retract
73.4685,1.3496,0.877954,0.657976,retract
73.4785,1.3496,0.877954,0.658262,retract
73.4885,1.3496,0.877954,0.658548,retract
73.4985,1.3496,0.877954,0.658835,retract
73.5085,1.3496,0.877954,0.659122,retract
73.5185,1.3496,0.877954,0.659409,retract
73.5285,1.3496,0.877954,0.659697,retract
73.5385,1.3496,0.877954,0.659985,retract
73.5485,1.3496,0.877954,0.660274,retract
73.5585,1.3496,0.877954,0.660563,retract
73.5685,1.3496,0.877954,0.660852,retract
73.5785,1.3496,0.877954,0.661141,retract
73.5885,1.3496,0.877954,0.661431,retract
73.5985,1.3496,0.877954,0.661721,retract
73.6085,1.3496,0.877954,0.662012,retract
73.6185,1.3496,0.877954,0.662303,retract
73.6285,1.3496,0.877954,0.662594,retract
73.6385,1.3496,0.877954,0.662885,retract
73.6485,1.3496,0.877954,0.663177,retract
73.6585,1.3496,0.877954,0.663469,retract
73.6685,1.3496,0.877954,0.663761,retract
73.6785,1.3496,0.877954,0.664054,retract
73.6885,1.3496,0.877954,0.664347,retract
73.6985,1.3496,0.877954,0.66464,retract
73.7085,1.3496,0.877954,0.664933,retract
73.7185,1.3496,0.877954,0.665227,retract
73.7285,1.3496,0.877954,0.665521,retract
73.7385,1.3496,0.877954,0.665815,retract
73.7485,1.3496,0.877954,0.66611,retract
73.7585,1.3496,0.877954,0.666404,retract
73.7685,1.3496,0.877954,0.666699,retract
73.7785,1.3496,0.877954,0.666994,retract
73.7885,1.3496,0.877954,0.66729,retract
73.7985,1.3496,0.877954,0.667585,retract
73.8085,1.3496,0.877954,0.667881,retract
73.8185,1.3496,0.877954,0.668177,retract
73.8285,1.3496,0.877954,0.668473,retract
73.8385,1.3496,0.877954,0.66877,retract
73.8485,1.3496,0.877954,0.669066,retract
73.8585,1.3496,0.877954,0.669363,retract
73.8685,1.3496,0.877954,0.66966,retract
73.8785,1.3496,0.877954,0.669957,retract
73.8885,1.3496,0.877954,0.670255,retract
73.8985,1.3496,0.877954,0.670552,retract
73.9085,1.3496,0.877954,0.67085,retract
73.9185,1.3496,0.877954,0.671148,retract
73.9285,1.3496,0.877954,0.671446,retract
73.9385,1.3496,0.877954,0.671744,retract
73.9485,1.3496,0.877954,0.672042,retract
73.9585,1.3496,0.877954,0.67234,retract
73.9685,1.3496,0.877954,0.672639,retract
73.9785,1.3496,0.877954,0.672938,retract
73.9885,1.3496,0.877954,0.673236,retract
73.9985,1.3496,0.877954,0.673535,retract
74.0085,1.3496,0.877954,0.673834,retract
74.0185,1.3496,0.877954,0.674133,retract
74.0285,1.3496,0.877954,0.674432,retract
74.0385,1.3496,0.877954,0.674732,retract
74.0485,1.3496,0.877954,0.675031,retract
74.0585,1.3496,0.877954,0.675331,retract
74.0685,1.3496,0.877954,0.67563,retract
74.0785,1.3496,0.877954,0.67593,retract
74.0885,1.3496,0.877954,0.676229,retract
74.0985,1.3496,0.877954,0.676529,retract
74.1085,1.3496,0.877954,0.676829,retract
74.1185,1.3496,0.877954,0.677129,retract
74.1285,1.3496,0.877954,0.677428,retract
74.1385,1.3496,0.877954,0.677728,retract
74.1485,1.3496,0.877954,0.678028,retract
74.1585,1.3496,0.877954,0.678328,retract
74.1685,1.3496,0.877954,0.678628,retract
74.1785,1.3496,0.877954,0.678928,retract
74.1885,1.3496,0.877954,0.679228,retract
74.1985,1.3496,0.877954,0.679528,retract
74.2085,1.3496,0.877954,0.679828,retract
74.2185,1.3496,0.877954,0.680128,retract
74.2285,1.3496,0.877954,0.680428,retract
74.2385,1.3496,0.877954,0.680728,retract
74.2485,1.3496,0.877954,0.681028,retract
74.2585,1.3496,0.877954,0.681328,retract
74.2685,1.3496,0.877954,0.681628,retract
74.2785,1.3496,0.877954,0.681928,retract
74.2885,1.3496,0.877954,0.682227,retract
74.2985,1.3496,0.877954,0.682527,retract
74.3085,1.3496,0.877954,0.682827,retract
74.3185,1.3496,0.877954,0.683127,retract
74.3285,1.3496,0.877954,0.683426,retract
74.3385,1.3496,0.877954,0.683726,retract
74.3485,1.3496,0.877954,0.684025,retract
74.3585,1.3496,0.877954,0.684324,retract
74.3685,1.3496,0.877954,0.684624,retract
74.3785,1.3496,0.877954,0.684923,retract
74.3885,1.3496,0.877954,0.685222,retract
74.3985,1.3496,0.877954,0.685521,retract
74.4085,1.3496,0.877954,0.685819,retract
74.4185,1.3496,0.877954,0.686118,retract
74.4285,1.3496,0.877954,0.686417,retract
74.4385,1.3496,0.877954,0.686715,retract
74.4485,1.3496,0.877954,0.687014,retract
74.4585,1.3496,0.877954,0.687312,retract
74.4685,1.3496,0.877954,0.68761,retract
74.4785,1.3496,0.877954,0.687908,retract
74.4885,1.3496,0.877954,0.688205,retract
74.4985,1.3496,0.877954,0.688503,retract
74.5085,1.3496,0.877954,0.6888,retract
74.5185,1.3496,0.877954,0.689098,retract
74.5285,1.3496,0.877954,0.689395,retract
74.5385,1.3496,0.877954,0.689692,retract
74.5485,1.3496,0.877954,0.689988,retract
74.5585,1.3496,0.877954,0.690285,retract
74.5685,1.3496,0.877954,0.690581,retract
74.5785,1.3496,0.877954,0.690877,retract
74.5885,1.3496,0.877954,0.691173,retract
74.5985,1.3496,0.877954,0.691469,retract
74.6085,1.3496,0.877954,0.691764,retract
74.6185,1.3496,0.877954,0.69206,retract
74.6285,1.3496,0.877954,0.692355,retract
74.6385,1.3496,0.877954,0.69265,retract
74.6485,1.3496,0.877954,0.692944,retract
74.6585,1.3496,0.877954,0.693238,retract
74.6685,1.3496,0.877954,0.693532,retract
74.6785,1.3496,0.877954,0.693826,retract
74.6885,1.3496,0.877954,0.69412,retract
74.6985,1.3496,0.877954,0.694413,retract
74.7085,1.3496,0.877954,0.694706,retract
74.7185,1.3496,0.877954,0.694999,retract
74.7285,1.3496,0.877954,0.695291,retract
74.7385,1.3496,0.877954,0.695583,retract
74.7485,1.3496,0.877954,0.695875,retract
74.7585,1.3496,0.877954,0.696167,retract
74.7685,1.3496,0.877954,0.696458,retract
74.7785,1.3496,0.877954,0.696749,retract
74.7885,1.3496,0.877954,0.69704,retract
74.7985,1.3496,0.877954,0.69733,retract
74.8085,1.3496,0.877954,0.69762,retract
74.8185,1.3496,0.877954,0.69791,retract
74.8285,1.3496,0.877954,0.698199,retract
74.8385,1.3496,0.877954,0.698488,retract
74.8485,1.3496,0.877954,0.698777,retract
74.8585,1.3496,0.877954,0.699065,retract
74.8685,1.3496,0.877954,0.699353,retract
74.8785,1.3496,0.877954,0.699641,retract
74.8885,1.3496,0.877954,0.699928,retract
74.8985,1.3496,0.877954,0.700215,retract
74.9085,1.3496,0.877954,0.700501,retract
74.9185,1.3496,0.877954,0.700787,retract
74.9285,1.3496,0.877954,0.701073,retract
74.9385,1.3496,0.877954,0.701358,retract
74.9485,1.3496,0.877954,0.701643,retract
74.9585,1.3496,0.877954,0.701928,retract
74.9685,1.3496,0.877954,0.702212,retract
74.9785,1.3496,0.877954,0.702496,retract
74.9885,1.3496,0.877954,0.702779,retract
74.9985,1.3496,0.877954,0.703062,retract
75.0085,1.3496,0.877954,0.703344,retract
75.0185,1.3496,0.877954,0.703626,retract
75.0285,1.3496,0.877954,0.703908,retract
75.0385,1.3496,0.877954,0.704189,retract
75.0485,1.3496,0.877954,0.70447,retract
75.0585,1.3496,0.877954,0.70475,retract
75.0685,1.3496,0.877954,0.70503,retract
75.0785,1.3496,0.877954,0.705309,retract
75.0885,1.3496,0.877954,0.705588,retract
75.0985,1.3496,0.877954,0.705867,retract
75.1085,1.3496,0.877954,0.706144,retract
75.1185,1.3496,0.877954,0.706422,retract
75.1285,1.3496,0.877954,0.706699,retract
75.1385,1.3496,0.877954,0.706975,retract
75.1485,1.3496,0.877954,0.707251,retract
75.1585,1.3496,0.877954,0.707527,retract
75.1685,1.3496,0.877954,0.707802,retract
75.1785,1.3496,0.877954,0.708076,retract
75.1885,1.3496,0.877954,0.70835,retract
75.1985,1.3496,0.877954,0.708624,retract
75.2085,1.3496,0.877954,0.708897,retract
75.2185,1.3496,0.877954,0.709169,retract
75.2285,1.3496,0.877954,0.709441,retract
75.2385,1.3496,0.877954,0.709712,retract
75.2485,1.3496,0.877954,0.709983,retract
75.2585,1.3496,0.877954,0.710253,retract
75.2685,1.3496,0.877954,0.710523,retract
75.2785,1.3496,0.877954,0.710792,retract
75.2885,1.3496,0.877954,0.711061,retract
75.2985,1.3496,0.877954,0.711329,retract
75.3085,1.3496,0.877954,0.711596,retract
75.3185,1.3496,0.877954,0.711863,retract
75.3285,1.3496,0.877954,0.712129,retract
75.3385,1.3496,0.877954,0.712395,retract
75.3485,1.3496,0.877954,0.71266,retract
75.3585,1.3496,0.877954,0.712925,retract
75.3685,1.3496,0.877954,0.713189,retract
75.3785,1.3496,0.877954,0.713452,retract
75.3885,1.3496,0.877954,0.713715,retract
75.3985,1.3496,0.877954,0.713977,retract
75.4085,1.3496,0.877954,0.714238,retract
75.4185,1.3496,0.877954,0.714499,retract
75.4285,1.3496,0.877954,0.714759,retract
75.4385,1.3496,0.877954,0.715019,retract
75.4485,1.3496,0.877954,0.715278,retract
75.4585,1.3496,0.877954,0.715536,retract
75.4685,1.3496,0.877954,0.715794,retract
75.4785,1.3496,0.877954,0.716051,retract
75.4885,1.3496,0.877954,0.716308,retract
75.4985,1.3496,0.877954,0.716563,retract
75.5085,1.3496,0.877954,0.716819,retract
75.5185,1.3496,0.877954,0.717073,retract
75.5285,1.3496,0.877954,0.717327,retract
75.5385,1.3496,0.877954,0.71758,retract
75.5485,1.3496,0.877954,0.717832,retract
75.5585,1.3496,0.877954,0.718084,retract
75.5685,1.3496,0.877954,0.718335,retract
75.5785,1.3496,0.877954,0.718586,retract
75.5885,1.3496,0.877954,0.718836,retract
75.5985,1.3496,0.877954,0.719085,retract
75.6085,1.3496,0.877954,0.719333,retract
75.6185,1.3496,0.877954,0.719581,retract
75.6285,1.3496,0.877954,0.719828,retract
75.6385,1.3496,0.877954,0.720074,retract
75.6485,1.3496,0.877954,0.720319,retract
75.6585,1.3496,0.877954,0.720564,retract
75.6685,1.3496,0.877954,0.720808,retract
75.6785,1.3496,0.877954,0.721051,retract
75.6885,1.3496,0.877954,0.721294,retract
75.6985,1.3496,0.877954,0.721536,retract
75.7085,1.3496,0.877954,0.721777,retract
75.7185,1.3496,0.877954,0.722018,retract
75.7285,1.3496,0.877954,0.722257,retract
75.7385,1.3496,0.877954,0.722496,retract
75.7485,1.3496,0.877954,0.722734,retract
75.7585,1.3496,0.877954,0.722972,retract
75.7685,1.3496,0.877954,0.723208,retract
75.7785,1.3496,0.877954,0.723444,retract
75.7885,1.3496,0.877954,0.723679,retract
75.7985,1.3496,0.877954,0.723914,retract
75.8085,1.3496,0.877954,0.724147,retract
75.8185,1.3496,0.877954,0.72438,retract
75.8285,1.3496,0.877954,0.724612,retract
75.8385,1.3496,0.877954,0.724843,retract
75.8485,1.3496,0.877954,0.725074,retract
75.8585,1.3496,0.877954,0.725304,retract
75.8685,1.3496,0.877954,0.725532,retract
75.8785,1.3496,0.877954,0.725761,retract
75.8885,1.3496,0.877954,0.725988,retract
75.8985,1.3496,0.877954,0.726214,retract
75.9085,1.3496,0.877954,0.72644,retract
75.9185,1.3496,0.877954,0.726665,retract
75.9285,1.3496,0.877954,0.726889,retract
75.9385,1.3496,0.877954,0.727112,retract
75.9485,1.3496,0.877954,0.727334,retract
75.9585,1.3496,0.877954,0.727556,retract
75.9685,1.3496,0.877954,0.727777,retract
75.9785,1.3496,0.877954,0.727997,retract
75.9885,1.3496,0.877954,0.728216,retract
75.9985,1.3496,0.877954,0.728434,retract
76.0085,1.3496,0.877954,0.728652,retract
76.0185,1.3496,0.877954,0.728868,retract
76.0285,1.3496,0.877954,0.729084,retract
76.0385,1.3496,0.877954,0.729299,retract
76.0485,1.3496,0.877954,0.729513,retract
76.0585,1.3496,0.877954,0.729726,retract
76.0685,1.3496,0.877954,0.729938,retract
76.0785,1.3496,0.877954,0.73015,retract
76.0885,1.3496,0.877954,0.73036,retract
76.0985,1.3496,0.877954,0.73057,retract
76.1085,1.3496,0.877954,0.730779,retract
76.1185,1.3496,0.877954,0.730987,retract
76.1285,1.3496,0.877954,0.731194,retract
76.1385,1.3496,0.877954,0.7314,retract
76.1485,1.3496,0.877954,0.731606,retract
76.1585,1.3496,0.877954,0.73181,retract
76.1685,1.3496,0.877954,0.732014,retract
76.1785,1.3496,0.877954,0.732216,retract
76.1885,1.3496,0.877954,0.732418,retract
76.1985,1.3496,0.877954,0.732619,retract
76.2085,1.3496,0.877954,0.732819,retract
76.2185,1.3496,0.877954,0.733018,retract
76.2285,1.3496,0.877954,0.733217,retract
76.2385,1.3496,0.877954,0.733414,retract
76.2485,1.3496,0.877954,0.73361,retract
76.2585,1.3496,0.877954,0.733806,retract
76.2685,1.3496,0.877954,0.734001,retract
76.2785,1.3496,0.877954,0.734194,retract
76.2885,1.3496,0.877954,0.734387,retract
76.2985,1.3496,0.877954,0.734579,retract
76.3085,1.3496,0.877954,0.73477,retract
76.3185,1.3496,0.877954,0.73496,retract
76.3285,1.3496,0.877954,0.735149,retract
76.3385,1.3496,0.877954,0.735337,retract
76.3485,1.3496,0.877954,0.735525,retract
76.3585,1.3496,0.877954,0.735711,retract
76.3685,1.3496,0.877954,0.735897,retract
76.3785,1.3496,0.877954,0.736081,retract
76.3885,1.3496,0.877954,0.736265,retract
76.3985,1.3496,0.877954,0.736447,retract
76.4085,1.3496,0.877954,0.736629,retract
76.4185,1.3496,0.877954,0.73681,retract
76.4285,1.3496,0.877954,0.736989,retract
76.4385,1.3496,0.877954,0.737168,retract
76.4485,1.3496,0.877954,0.737346,retract
76.4585,1.3496,0.877954,0.737523,retract
76.4685,1.3496,0.877954,0.737699,retract
76.4785,1.3496,0.877954,0.737874,retract
76.4885,1.3496,0.877954,0.738048,retract
76.4985,1.3496,0.877954,0.738222,retract
76.5085,1.3496,0.877954,0.738394,retract
76.5185,1.3496,0.877954,0.738565,retract
76.5285,1.3496,0.877954,0.738735,retract
76.5385,1.3496,0.877954,0.738905,retract
76.5485,1.3496,0.877954,0.739073,retract
76.5585,1.3496,0.877954,0.739241,retract
76.5685,1.3496,0.877954,0.739407,retract
76.5785,1.3496,0.877954,0.739573,retract
76.5885,1.3496,0.877954,0.739737,retract
76.5985,1.3496,0.877954,0.739901,retract
76.6085,1.3496,0.877954,0.740063,retract
76.6185,1.3496,0.877954,0.740225,retract
76.6285,1.3496,0.877954,0.740386,retract
76.6385,1.3496,0.877954,0.740545,retract
76.6485,1.3496,0.877954,0.740704,retract
76.6585,1.3496,0.877954,0.740862,retract
76.6685,1.3496,0.877954,0.741018,retract
76.6785,1.3496,0.877954,0.741174,retract
76.6885,1.3496,0.877954,0.741329,retract
76.6985,1.3496,0.877954,0.741483,retract
76.7085,1.3496,0.877954,0.741636,retract
76.7185,1.3496,0.877954,0.741788,retract
76.7285,1.3496,0.877954,0.741939,retract
76.7385,1.3496,0.877954,0.742089,retract
76.7485,1.3496,0.877954,0.742238,retract
76.7585,1.3496,0.877954,0.742386,retract
76.7685,1.3496,0.877954,0.742533,retract
76.7785,1.3496,0.877954,0.742679,retract
76.7885,1.3496,0.877954,0.742824,retract
76.7985,1.3496,0.877954,0.742968,retract
76.8085,1.3496,0.877954,0.743111,retract
76.8185,1.3496,0.877954,0.743253,retract
76.8285,1.3496,0.877954,0.743394,retract
76.8385,1.3496,0.877954,0.743534,retract
76.8485,1.3496,0.877954,0.743673,retract
76.8585,1.3496,0.877954,0.743811,retract
76.8685,1.3496,0.877954,0.743948,retract
76.8785,1.3496,0.877954,0.744085,retract
76.8885,1.3496,0.877954,0.74422,retract
76.8985,1.3496,0.877954,0.744354,retract
76.9085,1.3496,0.877954,0.744487,retract
76.9185,1.3496,0.877954,0.744619,retract
76.9285,1.3496,0.877954,0.744751,retract
76.9385,1.3496,0.877954,0.744881,retract
76.9485,1.3496,0.877954,0.74501,retract
76.9585,1.3496,0.877954,0.745139,retract
76.9685,1.3496,0.877954,0.745266,retract
76.9785,1.3496,0.877954,0.745392,retract
76.9885,1.3496,0.877954,0.745517,retract
76.9985,1.3496,0.877954,0.745642,retract
77.0085,1.3496,0.877954,0.745765,retract
77.0185,1.3496,0.877954,0.745888,retract
77.0285,1.3496,0.877954,0.746009,retract
77.0385,1.3496,0.877954,0.746129,retract
77.0485,1.3496,0.877954,0.746249,retract
77.0585,1.3496,0.877954,0.746367,retract
77.0685,1.3496,0.877954,0.746485,retract
77.0785,1.3496,0.877954,0.746601,retract
77.0885,1.3496,0.877954,0.746717,retract
77.0985,1.3496,0.877954,0.746831,retract
77.1085,1.3496,0.877954,0.746945,retract
77.1185,1.3496,0.877954,0.747058,retract
77.1285,1.3496,0.877954,0.747169,retract
77.1385,1.3496,0.877954,0.74728,retract
77.1485,1.3496,0.877954,0.747389,retract
77.1585,1.3496,0.877954,0.747498,retract
77.1685,1.3496,0.877954,0.747606,retract
77.1785,1.3496,0.877954,0.747713,retract
77.1885,1.3496,0.877954,0.747818,retract
77.1985,1.3496,0.877954,0.747923,retract
77.2085,1.3496,0.877954,0.748027,retract
77.2185,1.3496,0.877954,0.74813,retract
77.2285,1.3496,0.877954,0.748232,retract
77.2385,1.3496,0.877954,0.748333,retract
77.2485,1.3496,0.877954,0.748433,retract
77.2585,1.3496,0.877954,0.748532,retract
77.2685,1.3496,0.877954,0.74863,retract
77.2785,1.3496,0.877954,0.748727,retract
77.2885,1.3496,0.877954,0.748823,retract
77.2985,1.3496,0.877954,0.748918,retract
77.3085,1.3496,0.877954,0.749013,retract
77.3185,1.3496,0.877954,0.749106,retract
77.3285,1.3496,0.877954,0.749198,retract
77.3385,1.3496,0.877954,0.74929,retract
77.3485,1.3496,0.877954,0.74938,retract
77.3585,1.3496,0.877954,0.74947,retract
77.3685,1.3496,0.877954,0.749558,retract
77.3785,1.3496,0.877954,0.749646,retract
77.3885,1.3496,0.877954,0.749733,retract
77.3985,1.3496,0.877954,0.749818,retract
77.4085,1.3496,0.877954,0.749903,retract
77.4185,1.3496,0.877954,0.749987,retract
77.4285,1.3496,0.877954,0.75007,retract
77.4385,1.3496,0.877954,0.750152,retract
77.4485,1.3496,0.877954,0.750233,retract
77.4585,1.3496,0.877954,0.750314,retract
77.4685,1.3496,0.877954,0.750393,retract
77.4785,1.3496,0.877954,0.750471,retract
77.4885,1.3496,0.877954,0.750549,retract
77.4985,1.3496,0.877954,0.750625,retract
77.5085,1.3496,0.877954,0.750701,retract
77.5185,1.3496,0.877954,0.750776,retract
77.5285,1.3496,0.877954,0.750849,retract
77.5385,1.3496,0.877954,0.750922,retract
77.5485,1.3496,0.877954,0.750994,retract
77.5585,1.3496,0.877954,0.751065,retract
77.5685,1.3496,0.877954,0.751136,retract
77.5785,1.3496,0.877954,0.751205,retract
77.5885,1.3496,0.877954,0.751274,retract
77.5985,1.3496,0.877954,0.751341,retract
77.6085,1.3496,0.877954,0.751408,retract
77.6185,1.3496,0.877954,0.751474,retract
77.6285,1.3496,0.877954,0.751539,retract
77.6385,1.3496,0.877954,0.751603,retract
77.6485,1.3496,0.877954,0.751666,retract
77.6585,1.3496,0.877954,0.751728,retract
77.6685,1.3496,0.877954,0.75179,retract
77.6785,1.3496,0.877954,0.751851,retract
77.6885,1.3496,0.877954,0.75191,retract
77.6985,1.3496,0.877954,0.751969,retract
77.7085,1.3496,0.877954,0.752027,retract
77.7185,1.3496,0.877954,0.752085,retract
77.7285,1.3496,0.877954,0.752141,retract
77.7385,1.3496,0.877954,0.752197,retract
77.7485,1.3496,0.877954,0.752251,retract
77.7585,1.3496,0.877954,0.752305,retract
77.7685,1.3496,0.877954,0.752358,retract
77.7785,1.3496,0.877954,0.752411,retract
77.7885,1.3496,0.877954,0.752462,retract
